1665	160,469,
1666	410,453,486,
1667	35,243,972,
1668	497,
1669	887,
1670	992,467,84,
1671	777,
1672	11,757,686,367,
1673	736,435,
1674	127,
1675	975,990,534,935,
1676	472,139,637,
1677	777,
1678	449,263,383,
1679	985,149,990,
1680	208,211,940,
1681	112,735,382,743,
1682	727,818,805,421,
1683	992,35,743,
1684	361,283,701,686,
1685	456,
1686	913,43,892,766,
1687	881,387,
1688	824,264,636,112,
1689	42,131,861,
1690	304,562,711,
1691	110,812,414,534,
1692	297,310,
1693	768,283,798,998,
1694	161,
1695	250,60,
1696	888,283,812,276,
1697	850,859,676,516,
1698	594,
1699	99,
1700	297,98,21,610,
1701	162,
1702	664,164,715,972,
1703	454,703,
1704	204,998,852,
1705	360,4,
1706	132,
1707	598,758,
1708	260,
1709	504,97,169,
1710	98,43,590,
1711	228,271,
1712	998,783,
1713	43,460,
1714	992,9,54,
1715	201,493,6,7,
1716	270,
1717	816,482,636,
1718	170,751,358,14,
1719	884,67,396,
1720	761,119,
1721	163,22,
1722	993,836,15,
1723	755,155,70,743,
1724	881,685,
1725	906,651,
1726	552,436,
1727	968,
1728	373,727,
1729	926,
1730	76,
1731	787,
1732	154,
1733	74,931,810,983,
1734	466,702,
1735	344,186,787,720,
1736	689,690,147,341,
1737	457,
1738	482,
1739	408,937,942,374,
1740	801,621,877,767,
1741	916,302,423,
1742	376,273,
1743	731,653,22,445,
1744	443,860,765,
1745	371,837,669,727,
1746	641,178,661,722,
1747	841,195,87,
1748	896,
1749	296,451,836,621,
1750	128,
1751	960,829,903,
1752	810,
1753	488,156,173,925,
1754	904,797,151,
1755	714,242,462,463,
1756	497,990,342,
1757	472,393,363,213,
1758	761,983,302,777,
1759	64,524,53,711,
1760	376,477,
1761	770,
1762	546,85,
1763	420,
1764	418,388,893,631,
1765	696,992,378,286,
1766	187,
1767	736,258,427,239,
1768	460,636,989,174,
1769	570,797,142,
1770	97,583,
1771	185,646,366,727,
1772	801,755,987,590,
1773	352,469,709,830,
1774	305,163,820,879,
1775	781,643,605,135,
1776	403,
1777	720,130,82,
1778	977,750,422,758,
1779	586,667,853,95,
1780	760,889,333,669,
1781	215,591,
1782	579,68,492,871,
1783	771,339,343,7,
1784	442,357,479,
1785	418,354,
1786	600,531,772,
1787	473,689,148,407,
1788	604,719,
1789	0,
1790	713,331,863,
1791	771,
1792	697,650,180,293,
1793	322,
1794	660,52,838,303,
1795	442,101,
1796	482,267,693,
1797	777,
1798	817,653,
1799	410,493,790,
1800	876,
1801	997,430,863,
1802	765,
1803	705,805,422,39,
1804	632,
1805	858,990,
1806	829,
1807	156,796,
1808	713,350,191,
1809	721,173,
1810	185,7,78,215,
1811	870,
1812	704,963,388,
1813	944,916,
1814	881,717,766,855,
1815	980,574,423,
1816	578,
1817	554,99,387,45,
1818	297,455,903,
1819	310,
1820	569,90,380,550,
1821	814,746,725,6,
1822	274,707,332,
1823	785,605,7,
1824	113,59,709,
1825	619,817,995,
1826	256,235,589,551,
1827	326,370,565,806,
1828	69,
1829	569,
1830	620,20,415,
1831	440,489,684,540,
1832	500,286,
1833	464,35,
1834	280,5,
1835	264,283,664,
1836	312,633,578,516,
1837	896,970,890,108,
1838	560,899,980,15,
1839	865,988,311,
1840	613,701,
1841	416,274,96,214,
1842	417,413,
1843	674,
1844	492,
1845	90,3,188,36,
1846	485,
1847	656,787,198,464,
1848	729,185,
1849	265,570,559,
1850	875,
1851	592,553,746,
1852	2,225,409,795,
1853	557,
1854	16,267,
1855	434,
1856	612,998,911,
1857	565,
1858	318,
1859	241,789,885,47,
1860	841,705,959,
1861	594,830,911,
1862	394,898,567,159,
1863	385,346,788,
1864	730,140,74,
1865	572,263,
1866	225,774,71,
1867	993,268,36,511,
1868	957,981,391,
1869	230,
1870	73,933,815,
1871	272,389,
1872	840,521,578,375,
1873	314,204,
1874	217,123,
1875	465,699,233,421,
1876	635,251,
1877	437,
1878	219,
1879	366,487,
1880	590,
1881	676,438,127,
1882	712,
1883	666,
1884	107,915,831,
1885	135,
1886	880,185,677,
1887	714,194,
1888	848,536,204,
1889	979,
1890	476,653,812,
1891	167,
1892	833,906,262,991,
1893	909,
1894	136,659,54,
1895	557,
1896	778,875,676,325,
1897	937,946,969,671,
1898	707,396,284,351,
1899	450,709,
1900	249,991,491,359,
1901	310,402,356,454,
1902	888,546,111,
1903	107,
1904	176,210,86,
1905	670,
1906	216,776,123,716,
1907	248,326,139,342,
1908	858,
1909	768,743,663,
1910	328,41,586,574,
1911	163,807,
1912	544,644,
1913	128,
1914	991,
1915	140,47,711,
1916	674,
1917	256,961,925,855,
1918	297,
1919	58,62,439,
1920	432,315,
1921	634,
1922	233,
1923	747,789,46,
1924	240,
1925	970,730,251,58,
1926	37,
1927	472,34,220,
1928	432,905,
1929	40,474,
1930	996,
1931	438,
1932	571,555,
1933	17,956,28,342,
1934	394,844,
1935	426,
1936	88,290,475,
1937	512,105,36,
1938	129,
1939	490,
1940	440,587,243,
1941	512,636,
1942	538,731,
1943	161,786,17,767,
1944	169,946,
1945	712,185,942,89,
1946	138,557,453,
1947	464,594,619,
1948	584,181,
1949	512,635,188,
1950	814,95,
1951	577,771,725,
1952	993,305,
1953	337,169,554,159,
1954	301,221,886,911,
1955	765,
1956	56,608,
1957	273,147,
1958	481,
1959	812,142,
1960	289,716,
1961	942,
1962	35,215,
1963	179,206,359,
1964	842,
1965	187,125,
1966	468,796,507,
1967	81,619,
1968	346,
1969	677,
1970	436,407,
1971	495,
1972	522,557,397,199,
1973	555,620,781,454,
1974	48,155,
1975	880,515,941,
1976	16,903,
1977	272,
1978	208,760,504,
1979	982,
1980	305,781,508,997,
1981	955,195,261,
1982	980,307,651,788,
1983	504,716,208,
1984	512,504,948,301,
1985	65,282,546,70,
1986	276,853,
1987	768,771,643,478,
1988	817,18,227,
1989	445,
1990	689,261,873,
1991	65,409,537,
1992	923,341,429,527,
1993	809,502,
1994	372,
1995	280,188,
1996	461,12,300,221,
1997	589,717,79,
1998	736,251,548,709,
1999	680,250,
2000	515,
2001	465,258,47,
2002	440,439,318,279,
2003	117,383,
2004	966,
2005	602,139,
2006	889,371,
2007	424,609,
2008	673,26,
2009	699,933,
2010	553,234,303,
2011	803,
2012	57,482,404,
2013	685,
2014	646,
2015	329,379,739,
2016	498,11,198,
2017	425,874,341,
2018	953,349,
2019	877,
2020	3,371,575,
2021	681,150,
2022	352,
2023	714,
2024	73,130,204,
2025	704,815,
2026	298,645,214,31,
2027	395,459,7,
2028	348,
2029	387,92,
2030	480,99,364,44,
2031	408,546,452,212,
2032	544,803,659,534,
2033	888,284,
2034	169,815,
2035	318,
2036	231,
2037	768,586,876,
2038	15,
2039	48,353,
2040	460,381,598,863,
2041	376,131,837,
2042	963,
2043	144,795,
2044	577,795,604,7,
2045	403,44,
2046	98,373,
2047	856,331,119,
2048	160,723,772,895,
2049	792,491,564,
2050	155,
2051	10,789,221,189,
2052	470,
2053	716,469,767,
2054	613,341,582,519,
2055	149,
2056	883,
2057	295,
2058	776,459,477,351,
2059	401,443,341,
2060	633,99,30,
2061	441,330,621,
2062	19,
2063	908,343,
2064	88,772,613,
2065	844,885,766,
2066	323,887,
2067	357,437,967,
2068	352,946,197,
2069	906,357,494,
2070	872,699,804,951,
2071	144,
2072	744,745,924,903,
2073	696,105,308,
2074	272,394,676,741,
2075	51,798,
2076	555,
2077	267,289,443,237,
2078	253,813,919,
2079	994,914,619,763,
2080	223,318,591,
2081	951,74,839,
2082	528,899,237,
2083	720,115,756,494,
2084	780,757,
2085	670,159,
2086	593,996,750,239,
2087	429,
2088	1,269,
2089	392,817,2,750,
2090	264,810,870,
2091	682,483,445,311,
2092	400,205,
2093	46,174,702,638,
2094	824,874,55,
2095	924,
2096	725,324,613,623,
2097	690,594,958,759,
2098	625,339,197,111,
2099	77,
2100	950,
2101	337,804,767,
2102	634,187,757,582,
2103	226,
2104	203,516,222,607,
2105	203,749,
2106	906,
2107	896,507,396,741,
2108	24,897,86,
2109	700,
2110	801,124,638,836,
2111	176,434,428,431,
2112	444,
2113	259,847,
2114	539,621,327,
2115	952,465,
2116	160,290,191,
2117	158,407,
2118	66,
2119	769,925,742,598,
2120	716,924,
2121	297,954,614,
2122	904,85,637,
2123	264,357,
2124	379,
2125	641,710,
2126	505,194,815,
2127	581,
2128	965,823,
2129	768,49,556,
2130	139,324,733,286,
2131	27,181,
2132	337,795,124,6,
2133	408,633,489,383,
2134	73,
2135	992,257,224,
2136	832,783,
2137	606,
2138	832,771,267,333,
2139	175,450,411,911,
2140	977,677,775,
2141	519,
2142	453,
2143	24,335,
2144	97,678,
2145	681,
2146	17,660,37,926,
2147	868,
2148	344,213,
2149	259,796,687,
2150	88,114,276,300,
2151	185,931,636,77,
2152	576,57,10,823,
2153	713,630,
2154	570,495,623,
2155	212,
2156	947,
2157	336,0,277,661,
2158	448,581,399,
2159	825,492,892,957,
2160	920,683,352,
2161	441,956,796,
2162	392,45,909,
2163	587,15,967,
2164	498,411,
2165	920,467,134,
2166	986,979,454,
2167	897,522,125,
2168	267,502,
2169	727,987,380,311,
2170	454,
2171	150,270,503,
2172	988,379,332,699,
2173	376,394,495,
2174	445,
2175	480,259,
2176	498,269,
2177	395,139,165,622,
2178	557,
2179	540,
2180	242,797,926,
2181	531,
2182	570,
2183	867,938,226,
2184	195,524,621,917,
2185	753,981,
2186	881,33,
2187	913,290,685,198,
2188	481,187,755,815,
2189	687,
2190	448,249,20,654,
2191	509,508,205,
2192	440,212,500,
2193	848,651,917,
2194	680,41,421,
2195	200,
2196	869,278,991,
2197	800,192,959,
2198	856,123,387,
2199	577,
2200	712,273,604,
2201	536,770,263,
2202	115,259,628,613,
2203	964,941,572,7,
2204	475,742,311,
2205	63,
2206	513,180,
2207	887,
2208	132,
2209	881,196,
2210	401,554,916,
2211	592,393,819,
2212	649,722,
2213	733,
2214	725,
2215	583,279,
2216	318,
2217	984,83,
2218	158,
2219	688,799,
2220	367,
2221	205,790,15,
2222	321,425,921,383,
2223	999,
2224	561,
2225	315,646,
2226	704,26,212,798,
2227	256,
2228	699,375,836,71,
2229	882,767,
2230	680,
2231	312,846,389,830,
2232	488,99,639,
2233	815,
2234	296,428,109,
2235	155,
2236	441,773,
2237	160,707,5,
2238	375,791,335,
2239	537,546,154,
2240	998,
2241	81,237,
2242	256,290,459,
2243	182,510,486,
2244	42,
2245	774,
2246	233,410,403,606,
2247	875,
2248	792,553,278,750,
2249	554,318,31,
2250	377,63,885,57,
2251	387,
2252	689,667,805,
2253	752,457,
2254	873,
2255	846,
2256	626,669,726,998,
2257	249,259,108,30,
2258	33,346,551,
2259	201,927,
2260	670,815,
2261	695,
2262	976,753,408,381,
2263	737,460,465,405,
2264	315,492,999,
2265	20,518,95,
2266	762,820,327,
2267	134,
2268	409,959,
2269	648,907,
2270	460,
2271	364,
2272	865,285,974,
2273	825,418,319,
2274	897,
2275	96,355,147,
2276	224,136,917,936,
2277	946,525,396,756,
2278	356,428,
2279	218,682,925,143,
2280	817,43,68,709,
2281	192,171,893,422,
2282	491,244,270,
2283	973,
2284	288,441,198,535,
2285	497,719,819,503,
2286	153,610,895,
2287	569,282,
2288	424,264,965,
2289	602,615,
2290	233,
2291	242,
2292	624,224,
2293	140,204,324,981,
2294	555,
2295	521,931,460,381,
2296	784,114,419,775,
2297	696,201,
2298	921,961,501,
2299	672,
2300	873,762,355,
2301	852,
2302	488,785,42,
2303	293,871,
2304	665,252,861,678,
2305	40,533,532,829,
2306	11,196,38,
2307	881,
2308	325,479,
2309	420,118,415,
2310	865,906,548,461,
2311	568,427,773,
2312	550,
2313	627,148,
2314	359,
2315	398,
2316	381,
2317	160,777,172,367,
2318	977,603,741,669,
2319	51,915,750,
2320	68,685,
2321	176,496,411,299,
2322	576,122,861,582,
2323	785,
2324	625,667,15,
2325	278,
2326	794,542,
2327	552,593,250,173,
2328	211,468,470,739,
2329	197,
2330	560,498,667,14,
2331	880,
2332	48,257,853,
2333	353,66,870,95,
2334	946,
2335	552,
2336	368,
2337	193,
2338	481,
2339	32,209,319,983,
2340	827,44,703,
2341	504,217,807,575,
2342	962,292,726,367,
2343	178,243,
2344	826,772,
2345	987,789,
2346	424,541,725,
2347	797,
2348	89,17,717,
2349	494,
2350	680,
2351	502,
2352	649,532,644,817,
2353	492,45,382,
2354	928,
2355	488,47,119,
2356	568,833,990,262,
2357	576,821,
2358	89,429,
2359	304,
2360	305,724,604,451,
2361	0,746,234,615,
2362	336,766,
2363	822,369,269,142,
2364	523,
2365	640,278,
2366	160,847,175,
2367	632,465,
2368	389,
2369	744,965,535,
2370	24,269,936,
2371	307,379,588,721,
2372	64,956,
2373	220,
2374	353,996,789,
2375	792,124,206,
2376	728,577,615,
2377	835,917,486,
2378	352,809,699,
2379	250,675,991,
2380	955,76,350,479,
2381	173,
2382	717,
2383	445,141,935,
2384	817,330,
2385	450,197,222,
2386	112,753,
2387	721,323,491,194,
2388	961,
2389	737,
2390	294,
2391	929,900,524,660,
2392	568,753,882,864,
2393	269,406,
2394	697,257,910,918,
2395	211,959,
2396	531,966,
2397	901,703,
2398	320,9,75,982,
2399	3,412,675,
2400	771,900,245,
2401	367,
2402	287,
2403	522,
2404	292,845,
2405	80,497,989,798,
2406	350,245,710,
2407	80,731,574,327,
2408	105,826,894,
2409	43,299,230,
2410	131,
2411	977,947,15,
2412	884,211,131,
2413	584,
2414	842,700,76,
2415	184,143,
2416	901,
2417	22,
2418	273,530,740,241,
2419	804,
2420	805,590,
2421	414,919,
2422	289,898,693,
2423	496,255,
2424	393,171,277,
2425	968,
2426	696,921,531,363,
2427	147,
2428	908,189,
2429	604,30,519,
2430	293,430,
2431	576,528,581,
2432	888,244,397,54,
2433	585,651,158,
2434	592,596,686,
2435	47,63,
2436	233,
2437	104,108,
2438	67,925,
2439	764,159,
2440	186,890,631,
2441	41,727,79,
2442	893,686,167,
2443	474,258,956,509,
2444	112,806,878,231,
2445	408,296,269,
2446	544,487,
2447	992,116,399,
2448	212,453,343,
2449	384,150,
2450	628,
2451	912,601,437,807,
2452	732,
2453	464,88,
2454	687,539,907,39,
2455	184,293,
2456	558,
2457	907,486,
2458	306,757,370,
2459	136,193,950,440,
2460	568,777,605,142,
2461	690,387,949,882,
2462	457,660,573,847,
2463	789,845,
2464	477,
2465	721,827,
2466	154,166,
2467	953,689,805,
2468	642,787,
2469	648,717,
2470	470,
2471	908,892,285,572,
2472	360,320,460,349,
2473	553,241,
2474	616,354,602,63,
2475	112,335,
2476	809,27,
2477	760,74,302,
2478	642,
2479	624,978,759,
2480	301,11,47,583,
2481	144,977,954,505,
2482	408,907,
2483	628,893,
2484	472,129,898,3,
2485	920,
2486	217,834,746,
2487	50,654,
2488	800,975,
2489	380,
2490	388,103,
2491	241,330,662,327,
2492	474,
2493	788,
2494	818,877,
2495	840,630,968,
2496	105,803,521,
2497	443,
2498	520,873,493,
2499	791,29,661,527,
2500	582,58,574,
2501	1,714,76,677,
2502	256,249,538,747,
2503	648,621,75,989,
2504	134,
2505	257,178,75,
2506	576,725,716,144,
2507	595,427,773,
2508	594,173,
2509	58,838,
2510	681,363,
2511	51,756,828,84,
2512	501,
2513	754,508,
2514	679,164,735,
2515	69,973,
2516	505,
2517	731,93,
2518	41,703,
2519	3,358,831,
2520	992,165,
2521	949,
2522	616,
2523	312,361,434,
2524	706,893,910,
2525	696,481,13,
2526	120,241,203,201,
2527	382,596,62,
2528	124,
2529	960,
2530	776,
2531	10,
2532	8,523,
2533	201,285,
2534	879,
2535	107,211,864,
2536	218,835,997,389,
2537	388,438,630,
2538	157,
2539	712,93,630,
2540	417,315,
2541	982,
2542	785,411,62,
2543	302,628,22,455,
2544	585,527,109,263,
2545	900,
2546	34,979,651,146,
2547	616,297,738,510,
2548	449,974,703,
2549	884,525,294,
2550	969,759,134,31,
2551	897,386,
2552	594,234,
2553	184,866,840,823,
2554	963,734,
2555	249,614,
2556	345,529,136,
2557	937,
2558	721,170,509,934,
2559	342,
2560	513,874,
2561	722,675,628,
2562	889,389,558,
2563	896,300,390,
2564	337,734,
2565	259,430,23,
2566	385,923,134,
2567	176,107,923,
2568	520,425,184,31,
2569	41,
2570	504,938,709,
2571	785,211,
2572	576,57,148,879,
2573	701,
2574	17,242,628,207,
2575	824,803,
2576	954,182,6,
2577	369,418,635,
2578	523,372,766,243,
2579	9,
2580	457,12,197,604,
2581	334,
2582	289,439,
2583	707,516,109,405,
2584	552,571,771,513,
2585	834,724,
2586	992,167,
2587	525,246,183,
2588	145,770,220,
2589	609,
2590	418,772,150,
2591	42,261,934,
2592	608,410,308,423,
2593	200,571,872,246,
2594	312,395,973,
2595	235,
2596	177,967,70,767,
2597	170,858,62,
2598	824,601,762,491,
2599	345,410,119,
2600	491,103,
2601	264,194,674,15,
2602	795,870,
2603	190,
2604	993,738,588,479,
2605	861,
2606	729,947,357,734,
2607	144,369,278,
2608	192,435,21,941,
2609	994,
2610	32,
2611	313,87,
2612	735,51,68,599,
2613	124,
2614	208,172,524,
2615	422,
2616	481,170,
2617	356,
2618	146,
2619	787,
2620	633,497,
2621	897,
2622	690,866,740,128,
2623	616,
2624	496,845,447,
2625	666,751,
2626	752,930,507,996,
2627	258,133,526,
2628	693,
2629	110,
2630	794,196,
2631	730,618,213,
2632	416,323,788,243,
2633	414,
2634	465,266,473,
2635	417,
2636	377,852,302,391,
2637	473,677,
2638	868,172,508,567,
2639	461,
2640	240,841,298,879,
2641	943,
2642	890,
2643	224,106,142,
2644	3,894,
2645	384,866,116,925,
2646	825,449,
2647	165,
2648	967,
2649	709,368,365,
2650	824,563,499,820,
2651	893,
2652	191,695,566,407,
2653	292,
2654	875,795,
2655	432,283,692,
2656	504,
2657	868,
2658	219,
2659	396,
2660	74,684,621,15,
2661	131,
2662	748,133,556,
2663	313,724,708,397,
2664	512,
2665	178,573,270,
2666	675,980,
2667	157,543,
2668	273,36,549,734,
2669	771,142,
2670	405,
2671	880,187,
2672	643,
2673	160,988,197,343,
2674	145,
2675	817,682,
2676	794,
2677	764,151,
2678	324,38,
2679	192,808,28,456,
2680	8,315,483,785,
2681	294,
2682	661,
2683	488,721,
2684	404,
2685	6,671,
2686	151,
2687	120,
2688	826,566,
2689	260,524,989,582,
2690	556,
2691	281,924,173,
2692	811,531,78,
2693	760,158,
2694	446,
2695	449,557,677,
2696	835,100,381,494,
2697	720,987,126,695,
2698	634,655,
2699	298,479,191,
2700	960,401,172,440,
2701	800,273,348,
2702	163,717,62,423,
2703	786,
2704	185,609,
2705	66,638,
2706	225,44,7,
2707	72,290,
2708	761,411,510,295,
2709	913,315,
2710	664,811,964,847,
2711	156,519,
2712	91,
2713	708,189,
2714	867,623,
2715	896,52,702,
2716	45,
2717	584,469,261,14,
2718	690,294,239,
2719	504,865,327,207,
2720	797,
2721	899,
2722	145,
2723	96,781,791,
2724	329,861,447,
2725	929,423,
2726	444,
2727	807,702,623,
2728	369,491,
2729	664,819,
2730	502,
2731	374,742,
2732	595,958,686,807,
2733	20,685,
2734	98,846,
2735	338,579,
2736	623,
2737	513,254,262,695,
2738	368,106,198,
2739	473,199,
2740	805,
2741	864,241,990,374,
2742	538,995,988,766,
2743	983,586,639,
2744	176,777,290,826,
2745	105,898,893,
2746	754,
2747	918,
2748	872,335,
2749	624,560,
2750	439,
2751	953,362,266,
2752	16,598,79,
2753	336,985,
2754	614,
2755	128,798,559,
2756	705,668,525,910,
2757	945,
2758	203,549,957,
2759	421,
2760	385,403,877,687,
2761	747,
2762	385,
2763	202,
2764	362,475,599,
2765	186,173,958,
2766	550,782,
2767	795,597,645,
2768	469,
2769	84,260,860,215,
2770	125,262,685,
2771	426,563,510,
2772	648,833,401,716,
2773	648,738,918,135,
2774	857,428,981,775,
2775	963,285,342,487,
2776	467,924,717,46,
2777	354,164,
2778	354,999,
2779	626,
2780	785,
2781	806,711,
2782	309,541,
2783	816,178,964,391,
2784	536,561,840,446,
2785	32,113,
2786	391,
2787	89,165,
2788	763,501,
2789	432,306,472,919,
2790	82,819,558,559,
2791	101,989,262,
2792	152,817,
2793	513,426,
2794	82,726,
2795	306,452,694,
2796	25,
2797	779,765,702,
2798	741,988,525,
2799	265,927,
2800	733,
2801	716,
2802	137,101,797,575,
2803	809,115,126,782,
2804	689,10,330,638,
2805	144,
2806	195,732,
2807	238,
2808	809,564,493,
2809	627,356,
2810	978,557,605,77,
2811	20,501,558,
2812	371,812,
2813	776,147,540,837,
2814	65,972,54,239,
2815	461,878,
2816	241,91,
2817	165,
2818	393,50,547,596,
2819	536,
2820	184,169,525,263,
2821	343,566,623,
2822	473,985,237,358,
2823	600,
2824	890,629,662,
2825	276,694,238,790,
2826	500,
2827	347,219,661,
2828	810,124,557,230,
2829	840,988,166,
2830	55,469,79,
2831	988,174,223,
2832	989,68,541,791,
2833	720,
2834	96,428,
2835	403,628,596,
2836	108,548,
2837	834,683,198,
2838	81,98,595,5,
2839	689,261,
2840	810,549,150,759,
2841	5,
2842	733,
2843	872,403,861,670,
2844	625,685,527,
2845	26,251,223,
2846	770,836,741,
2847	640,481,678,
2848	200,
2849	272,283,85,
2850	632,260,71,
2851	856,369,611,
2852	224,377,242,303,
2853	92,
2854	632,
2855	424,410,570,
2856	772,575,
2857	224,497,114,777,
2858	472,492,893,982,
2859	236,
2860	858,823,871,
2861	729,667,139,659,
2862	97,530,
2863	811,970,651,892,
2864	378,322,
2865	396,323,500,
2866	216,92,608,391,
2867	66,274,477,638,
2868	304,793,268,853,
2869	904,5,
2870	729,923,643,588,
2871	97,
2872	362,
2873	272,514,524,445,
2874	11,
2875	233,939,102,
2876	642,107,604,
2877	640,557,
2878	600,948,136,767,
2879	744,108,
2880	576,371,302,
2881	179,814,
2882	627,
2883	255,388,757,175,
2884	149,
2885	0,139,396,166,
2886	880,145,
2887	192,715,790,
2888	613,
2889	209,
2890	872,835,205,251,
2891	568,486,
2892	824,204,
2893	640,67,920,467,
2894	930,681,346,747,
2895	728,125,
2896	825,331,447,
2897	100,
2898	513,850,19,97,
2899	954,615,702,839,
2900	729,484,39,
2901	861,479,
2902	912,718,
2903	310,
2904	872,706,884,919,
2905	598,
2906	737,274,316,437,
2907	872,189,
2908	616,76,813,
2909	496,89,317,934,
2910	224,894,
2911	903,
2912	952,236,
2913	802,227,
2914	868,
2915	885,886,
2916	601,211,300,559,
2917	816,697,846,
2918	506,484,102,39,
2919	473,969,
2920	860,991,
2921	951,
2922	408,298,651,709,
2923	684,748,
2924	200,61,
2925	965,677,
2926	386,147,492,
2927	589,533,790,7,
2928	394,499,133,847,
2929	254,414,791,
2930	846,
2931	608,182,254,927,
2932	400,123,212,141,
2933	682,
2934	795,634,107,50,
2935	83,131,327,519,
2936	491,270,
2937	265,15,7,
2938	536,10,523,
2939	609,674,85,142,
2940	800,296,
2941	709,110,245,318,
2942	836,862,
2943	914,
2944	53,
2945	499,
2946	50,
2947	128,531,660,333,
2948	573,966,903,
2949	426,811,276,
2950	690,658,567,247,
2951	932,574,
2952	777,707,279,
2953	64,585,417,345,
2954	299,315,92,
2955	375,486,959,
2956	822,
2957	946,21,
2958	851,
2959	396,
2960	584,705,471,
2961	8,145,949,487,
2962	93,791,
2963	687,
2964	73,905,606,
2965	448,802,
2966	241,782,
2967	466,34,459,
2968	169,322,852,874,
2969	306,734,
2970	482,917,
2971	802,3,
2972	655,
2973	214,
2974	731,
2975	640,94,
2976	730,554,494,
2977	698,523,837,855,
2978	541,727,
2979	583,
2980	305,546,247,
2981	514,323,44,314,
2982	725,598,405,
2983	44,326,
2984	281,324,670,
2985	321,893,95,553,
2986	46,102,
2987	863,
2988	48,787,
2989	392,159,920,871,
2990	363,130,939,348,
2991	400,770,56,120,
2992	212,
2993	114,215,
2994	547,845,573,814,
2995	992,579,805,446,
2996	71,325,351,751,
2997	706,
2998	979,293,151,
2999	978,
3000	179,
3001	67,478,
3002	884,
3003	217,13,689,421,
3004	107,
3005	927,
3006	609,293,236,197,
3007	712,763,155,
3008	476,
3009	597,
3010	750,
3011	985,
3012	434,42,124,607,
3013	90,939,
3014	792,279,
3015	185,437,351,
3016	490,491,998,215,
3017	62,151,
3018	640,
3019	562,390,287,
3020	8,955,167,
3021	420,437,430,399,
3022	440,736,450,
3023	749,220,229,
3024	408,
3025	817,676,701,239,
3026	443,915,333,
3027	188,28,300,
3028	743,
3029	302,965,606,575,
3030	256,625,12,79,
3031	746,550,
3032	880,834,261,334,
3033	61,280,779,685,
3034	314,189,
3035	846,762,28,486,
3036	193,884,
3037	151,333,303,
3038	195,990,543,
3039	900,717,653,
3040	867,117,22,
3041	825,92,85,
3042	256,388,255,
3043	420,767,
3044	753,330,471,
3045	274,787,270,
3046	596,901,639,
3047	705,571,214,561,
3048	547,351,
3049	816,893,
3050	2,716,666,
3051	922,995,
3052	640,203,118,
3053	156,102,
3054	992,148,85,
3055	184,442,805,
3056	999,
3057	288,989,343,
3058	375,
3059	146,671,
3060	540,
3061	442,
3062	529,355,356,553,
3063	305,834,
3064	380,86,
3065	978,
3066	201,801,127,
3067	122,91,
3068	647,
3069	640,210,244,610,
3070	355,725,591,
3071	769,261,719,
3072	182,
3073	537,673,813,
3074	627,773,366,
3075	73,995,
3076	963,
3077	24,217,964,959,
3078	412,
3079	277,
3080	367,462,847,
3081	873,145,292,654,
3082	523,
3083	195,397,
3084	977,
3085	25,571,
3086	833,713,580,359,
3087	56,256,383,
3088	112,594,203,133,
3089	713,681,252,
3090	815,
3091	760,973,
3092	185,170,
3093	592,508,238,828,
3094	890,982,991,
3095	58,739,90,
3096	474,141,
3097	512,83,
3098	825,557,405,
3099	517,
3100	586,715,899,39,
3101	626,
3102	899,75,844,589,
3103	296,
3104	120,890,663,
3105	345,907,47,959,
3106	777,634,
3107	679,621,135,
3108	688,435,508,
3109	28,687,
3110	875,83,364,958,
3111	834,299,
3112	556,
3113	636,926,
3114	466,373,661,
3115	880,285,214,22,
3116	409,
3117	437,382,
3118	825,
3119	580,
3120	194,915,127,
3121	279,
3122	40,
3123	418,957,
3124	739,814,750,
3125	568,890,324,
3126	259,988,997,774,
3127	834,
3128	31,
3129	88,466,46,
3130	793,
3131	73,
3132	696,142,
3133	560,146,164,406,
3134	339,675,
3135	80,323,749,655,
3136	857,
3137	401,657,420,969,
3138	865,252,
3139	624,215,
3140	170,101,
3141	0,115,710,
3142	941,
3143	450,115,37,
3144	776,821,
3145	81,186,996,494,
3146	984,885,839,87,
3147	298,557,942,
3148	512,91,836,101,
3149	196,
3150	33,66,94,
3151	219,
3152	890,
3153	841,241,756,846,
3154	768,507,302,999,
3155	535,
3156	836,
3157	233,267,387,422,
3158	345,226,355,
3159	417,370,
3160	393,663,
3161	963,148,326,
3162	627,127,854,767,
3163	177,404,703,
3164	51,659,556,397,
3165	720,419,
3166	968,756,12,
3167	569,299,
3168	146,
3169	849,761,834,715,
3170	723,284,621,
3171	952,362,772,
3172	153,847,
3173	747,206,
3174	868,70,767,
3175	137,79,
3176	194,93,378,
3177	882,
3178	816,298,11,467,
3179	716,
3180	792,628,
3181	225,127,
3182	74,843,829,566,
3183	11,555,
3184	651,923,399,
3185	841,707,6,
3186	256,337,541,
3187	254,758,399,
3188	18,
3189	280,996,
3190	696,932,
3191	563,
3192	23,
3193	929,273,
3194	917,
3195	162,388,661,967,
3196	820,621,550,
3197	456,618,
3198	650,916,
3199	889,
3200	968,802,644,332,
3201	939,862,
3202	235,
3203	320,442,152,
3204	649,346,
3205	98,
3206	164,526,
3207	718,
3208	473,890,7,
3209	402,
3210	829,887,
3211	17,578,524,567,
3212	693,
3213	396,995,380,381,
3214	576,548,
3215	720,219,
3216	280,970,44,221,
3217	310,
3218	397,
3219	624,245,622,6,
3220	921,11,142,223,
3221	400,559,
